source,as_of,name,state,announced_date,county,capacity_mw,decision_date,status,source_url,operator
loudoun_lola,2026-08-18,DBT-DATA BEAUMEADE LOT COVERAGE,VA,2016-04-19,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,606 DATA PARK,VA,2017-05-01,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,"21673 BEAUMEADE CIRCLE, LLC",VA,2017-12-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ROLLINS PROPERTY,VA,2019-07-29,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,45865 MARIES RD REZONING,VA,2021-09-08,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,1501 MORAN ROAD,VA,2021-09-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,POLAND RD DATA CENTER YARD EXPANSION,VA,2021-09-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,21800 BEAUMEADE CIRCLE,VA,2021-10-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,VANTAGE DATA CENTER,VA,2022-04-18,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ALIGNED ENERGY DATA CENTER,VA,2022-05-25,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Glenn Drive North & South,VA,2024-01-23,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Global Plaza,VA,2024-02-27,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Dulles Distribution Center Phase 1 and 2,VA,2024-09-04,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Dulles Downs,VA,2024-08-08,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,West Dulles & Dulles Commerce Center,VA,2024-08-27,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Equinix Ashburn East,VA,2025-08-26,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Glenn Drive North & South,VA,2024-09-10,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Horseshoe Drive,VA,2024-11-27,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Global Plaza,VA,2025-03-21,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Cochran Tech Park,VA,2025-03-27,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,SDC Ashburn I,VA,2025-05-02,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,EQUINIX ASHBURN NORTH,VA,2025-07-25,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Cochran Tech Park,VA,2025-06-18,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Horseshoe Drive,VA,2025-06-18,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Equinix Ashburn East,VA,2025-08-26,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Loudoun Business Park,VA,2025-07-09,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Loudoun Business Park,VA,2025-07-09,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Yondr - Tarring,VA,2025-11-10,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Spring Valley Technology Park,VA,2025-10-01,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Spring Valley Technology Park,VA,2026-02-02,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Spring Valley Technology Park,VA,2026-05-11,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Relocation Drive Data Center,VA,2026-06-08,,,,Submitted,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Relocation Drive Data Center,VA,2026-06-26,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TRUE NORTH DATA,VA,2017-09-29,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN WEST,VA,2018-11-07,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,EQUINIX LIGHTING,VA,2020-12-21,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ALIGNED ENERGY DATA CENTER,VA,2022-10-28,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BELMONT INNOVATION CAMPUS,VA,2023-06-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CORPORATE CENTER BLDGS 5 & 6,VA,2007-08-16,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CORPORATE CENTER PHASE IV,VA,2010-07-23,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CROSSING II,VA,2013-02-25,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,CYRUSONE LOUDOUN TECH CENTER,VA,2014-03-04,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ICSP @ ARCOLA,VA,2015-06-23,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,"COPT PATRIOT POINT, PHASE 1A & 1B",VA,2015-08-18,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DIGITAL LOUDOUN III,VA,2015-11-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,"COPT PATRIOT POINT, PHASE II",VA,2015-12-04,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ACC-10 DATA CENTER,VA,2016-11-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TRUE NORTH DATA PH 1,VA,2017-08-28,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN CENTER RHINO PH 1,VA,2017-12-01,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN NEXUS,VA,2018-01-05,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN CENTER LT 1 ASH 2,VA,2018-02-09,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT KALE,VA,2018-04-16,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DIGITAL LOUDOUN IV-PRENTICE DRIVE,VA,2018-07-25,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DIGITAL LOUDOUN IV BRODERICK,VA,2018-08-03,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,"QUANTUM PARK, CENTURION AT",VA,2018-08-06,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN CENTER LC1B DATA CENTER,VA,2018-09-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,Q.R.,VA,2018-10-24,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TRUE NORTH DATA PH 2A,VA,2018-11-30,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES HIGHPOINT PH 1,VA,2018-12-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,CYRUSONE STERLING 9 DATA CTR PH 1A,VA,2019-01-04,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,KINCORA CYRUSONE LB Q PH 3,VA,2019-01-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TRUE NORTH DATA PH 2B,VA,2019-02-01,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,WATERSIDE - LANDBAY A-1,VA,2019-02-06,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES HIGHPOINT PH II,VA,2019-05-30,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES NORTH INDUSTRIAL PARK-LOT4,VA,2019-07-25,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD01,VA,2019-10-18,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,SDC ASHBURN I,VA,2019-11-12,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,WATERSIDE SITE PLAN LANDBAY B,VA,2019-12-23,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASH 3 SHELLHORN DC 1,VA,2020-04-10,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,EDGECORE DULLES,VA,2020-05-22,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BEAUMEADE PROPERTIES,VA,2020-06-12,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT ASPEN,VA,2020-10-27,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,H&M PROPERTY,VA,2020-11-04,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,WATERSIDE LB B,VA,2020-12-15,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD 02,VA,2020-12-21,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD11 DATA CENTER,VA,2021-01-19,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASH 1- BRODERICK DC 2,VA,2021-02-03,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,AREP BEAUMEADE DATA CENTER,VA,2021-03-17,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BUILDINGS VA 13 & VA 14,VA,2021-04-28,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,STERLING PREMIERE BUILDING,VA,2021-08-27,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT ALLEGRO SOUTH CAMPUS PH 1,VA,2021-09-24,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ICSP @ ARCOLA,VA,2021-11-01,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES BERRY LC4 DATA CENTER,VA,2021-11-09,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,WS-C2,VA,2021-12-10,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DARVISH DATA CENTER,VA,2021-12-28,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD04,VA,2022-03-16,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,RELOCATION DRIVE,VA,2022-03-18,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,NTT GLOBAL DATA CENTERS  VA8 & VA9,VA,2022-04-08,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BUILDING VA15,VA,2022-04-12,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,VANTAGE VA21,VA,2022-04-21,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT GOLD STERLING,VA,2022-06-09,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ARCOLA GROVE DATA CENTERS,VA,2022-06-21,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES BERRY LC8 DATA CENTER,VA,2022-06-22,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,INTERGATE ASHBURN DATA CENTER BLDNG A,VA,2022-07-05,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DIGITAL LOUDOUN IV-BUILDING S,VA,2022-07-27,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES 28 TECHNOLOGY PARK,VA,2022-07-29,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DARVISH DATA CENTER BUILDING B,VA,2022-08-08,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,CYRUSONE STERLING 11 DATA CENTER PH 2,VA,2022-08-19,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TECH PARK AT BRAMBLETON,VA,2022-09-22,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT NOVA SOUTHEAST SITE PLAN,VA,2022-10-03,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TRUE NORTH DATA,VA,2022-10-20,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,H5 DATA CENTER,VA,2022-10-26,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,VANTAGE-VA22,VA,2022-10-31,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PARCEL J ASHBURN CENTER,VA,2023-01-05,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD05,VA,2023-03-08,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,IAD12 & IAD13 DATA CENTER,VA,2023-05-15,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CORPORATE CENTER PHASE II,VA,2006-01-26,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PETERSON/COMMONWEALTH CENTER,VA,2006-11-07,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,INTERGATE ASHBURN  DATA CENTER,VA,2011-06-16,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PROJECT COLUMBIA,VA,2011-06-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN METRO DATA CENTERS LM1 & LM2,VA,2013-06-11,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN CENTER ACC-9 DATA CENTER,VA,2013-12-26,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BEAUMEADE/LOUDOUN COUNTY PKWY PH III,VA,2014-03-18,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN METRO DATA CENTER LM 3 & LM 4,VA,2014-05-22,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN METRO DATA CENTER LM5-LM8,VA,2015-03-26,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ARCOLA LAKHVINDER PROPERTY,VA,2018-06-19,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,21673 BEAUMEADE CIRCLE,VA,2019-09-17,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CENTER NORTH ZCOLO,VA,2019-10-02,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,STACK ASHBURN DATA CENTER,VA,2020-02-07,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN CENTER- LC3 DATA CENTER,VA,2020-10-13,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ASHBURN CENTER NORTH,VA,2022-08-10,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,COCHRAN MILL ROAD,VA,2022-09-27,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,RIDGETOP CENTER,VA,2022-11-04,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,CLARKE HOOK CENTER,VA,2022-11-04,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,MANEKIN PLAZA,VA,2022-11-04,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LC 11 AND 12 DATA CENTER,VA,2023-01-05,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DATA CENTER AT COMPASS CREEK SEC. 4,VA,2023-01-06,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,TELOS DATA CENTER,VA,2023-02-07,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,HORSESHOE DRIVE,VA,2023-02-08,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,22675 DULLES SUMMIT COURT,VA,2023-03-01,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BELMONT LANDBAY KK DATA CENTER,VA,2023-05-15,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BRAMBLETON BUSINESS CAMPUS DATA CENTER,VA,2023-06-09,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BRAMBLETON SHREVEPORT SOUTH DATA CENTER,VA,2023-06-09,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,45865 MARIES ROAD,VA,2023-07-03,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,CYRUSONE BROADLANDS DATA CENTER,VA,2023-07-24,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN TECH CENTER PARCEL H-2,VA,2007-05-11,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LAING AT BEAUMEADE BUILDING D,VA,2007-08-29,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PETERSON COMMONWEALTH CENTER,VA,2007-09-14,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,PETERSON/COMMONWEALTH CENTER,VA,2008-06-17,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,EQUINIX AT BEAUMEADE TECHNOLOGY CENTER,VA,2009-05-04,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BEAUMEADE LOT 31A,VA,2010-11-19,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,BEAUMEADE LOT 28A RAGING WIRE DATA CENTE,VA,2011-10-25,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN METRO DATA CENTERS,VA,2013-10-09,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,LOUDOUN METRO DATA CENTERS LM5-LM8,VA,2015-11-23,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,606 DATA CENTER,VA,2018-03-30,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,606 DATA PARK,VA,2018-04-30,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,STERLING 8 DATA CENTER,VA,2019-04-17,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,AREP BEAUMEADE DATA CENTER,VA,2021-12-15,,,,Denied,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,ARCOLA GROVE DATA CENTERS,VA,2022-09-29,,,,Approved,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
loudoun_lola,2026-08-18,DULLES SUMMIT DATA CENTER 1,VA,2022-04-14,,,,In Review,https://logis.loudoun.gov/gis/rest/services/Projects/LOLA_DATA/MapServer/0/query,
