name,operator,state,county,sqft,lat,lon,type
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,284033.0,45.841413570882,-119.65793309033624,building
Centeris SH2 Build-to-Suit,,Washington,Pierce County,93539.0,47.15884380411734,-122.27986153681454,building
Centeris SH1 Colocation,,Washington,Pierce County,115786.0,47.16085522590024,-122.27930643656472,building
Ascent - Atlanta Data Center,Ascent,Georgia,Fulton County,595317.0,34.05713671179483,-84.27302456443608,campus
Microsoft TRP2,Microsoft,Texas,Bexar County,169781.0,29.41195432542485,-98.80398520347534,building
Microsoft TRP1,Microsoft,Texas,Bexar County,177468.0,29.41201232003809,-98.80273022506276,building
CyrusOne Quincy,CyrusOne,Washington,Grant County,1779563.0,47.243696120678365,-119.86960399091237,campus
Digital Realty ACC7,Digital Realty,Virginia,Loudoun County,409481.0,39.01753209282454,-77.46564263578887,building
NTT Ashburn Campus,,Virginia,Loudoun County,2116133.0,39.01773031842296,-77.47198105085518,campus
NTT Ashburn VA3 Data Center,NTT,Virginia,Loudoun County,231924.0,39.01718232920256,-77.47037644027546,building
Digital Realty ACC9,Digital Realty,Virginia,Loudoun County,329257.0,39.015466253556106,-77.46731852528755,building
Flexential Dallas - Plano,Flexential,Texas,Collin County,217850.0,33.00705207090953,-96.66635359923826,building
Unknown,,North Carolina,Catawba County,207083.0,35.58705991324804,-81.26027296867808,building
Expedient Milwaukee,,Wisconsin,Milwaukee County,26099.0,42.86317702172799,-87.97785780206577,building
Amazon Web Services,Amazon IAD85,Virginia,Prince William County,149064.0,38.779381509444576,-77.54172453948773,building
Oxford Networks,FirstLight,Maine,Cumberland County,55383.0,43.895071082625066,-69.92315054547124,building
Meta New Albany Data Center,Meta,Ohio,Licking County,663238.0,40.06840826479164,-82.7503408359755,building
Rice Data Center,,Texas,Harris County,25487.0,29.65814636487484,-95.44332796622496,building
Facebook Fort Worth Datacenter,Meta,Texas,Tarrant County,435206.0,32.984993663270515,-97.25507514509351,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,161809.0,40.06115215749759,-83.13517288858029,building
Microsoft Boydton Data Center,Microsoft,Virginia,Mecklenburg County,11273954.0,36.685373308018725,-78.37655327186563,campus
Bank of America Data Center,,Virginia,Henrico County,2209960.0,37.49580861055279,-77.23828608770066,campus
Amazon IAD68,Amazon Web Services,Virginia,Loudoun County,181794.0,38.94868695570169,-77.52095152964785,building
Amazon IAD81,Amazon Web Services,Virginia,Loudoun County,184907.0,38.94838582329714,-77.52183101959601,building
Google,Google,Virginia,Loudoun County,215928.0,38.943153938233976,-77.5243689977558,building
Amazon IAD120,Amazon Web Services,Virginia,Loudoun County,188334.0,38.95792208165856,-77.49806149327199,building
Amazon IAD121,Amazon Web Services,Virginia,Loudoun County,154814.0,38.95678305314267,-77.49778688217901,building
Microsoft,Microsoft,Washington,Grant County,112036.0,47.23765678799786,-119.88757256028282,building
Microsoft,Microsoft,Washington,Grant County,116001.0,47.23762824027307,-119.88319809847748,building
Microsoft,Microsoft,Washington,Grant County,157191.0,47.23672160801631,-119.88329009579328,building
Microsoft,Microsoft,Washington,Grant County,162608.0,47.236737102694434,-119.88747588150468,building
Vantage WA12,,Washington,Grant County,124695.0,47.25394644110428,-119.81372107907391,building
Unknown,,Virginia,Loudoun County,48591.0,39.01202683336312,-77.47156052841791,building
Unknown,,Virginia,Loudoun County,402308.0,38.99945874398648,-77.4498761385079,campus
Unknown,,Virginia,Prince William County,989045.0,38.79098152194525,-77.54831684502851,campus
Amazon IAD58,Amazon Web Services,Virginia,Loudoun County,136770.0,38.986278739590496,-77.44184182852638,building
Amazon IAD57,Amazon Web Services,Virginia,Loudoun County,116533.0,38.98699723329166,-77.44263838662451,building
Amazon IAD64,Amazon Web Services,Virginia,Prince William County,147547.0,38.81513240657421,-77.65291934437082,building
Unknown,Amazon,Virginia,Prince William County,1278242.0,38.81581597741176,-77.65269565653946,campus
Amazon PDX57/60,Amazon Web Services,Oregon,Umatilla County,271590.0,45.913883188873065,-119.26771376022246,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,123601.0,45.84117425838994,-119.65544902618971,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,263671.0,45.853786061670256,-119.6300360999594,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,211981.0,45.84665532541318,-119.60370922412667,building
Microsoft MWH Data Center,Microsoft,Washington,Grant County,8381014.0,47.23776925865819,-119.88771018102906,campus
Google Taylor Lake Data Center,Google,Oregon,Wasco County,1100932.0,45.63852891759573,-121.20240398131143,campus
QTS Ashburn 1,Quality Technology Services,Virginia,Loudoun County,164144.0,38.99951534656983,-77.45017109526839,building
Digital Realty Northern Virginia IAD40,Digital Realty,Virginia,Loudoun County,244372.0,39.00645434248415,-77.46725431679586,building
Digital Realty Northern Virginia IAD39,Digital Realty,Virginia,Loudoun County,549223.0,39.0077179647985,-77.46762344628391,building
Digital Realty ACC10,Digital Realty,Virginia,Loudoun County,289043.0,39.01270664038011,-77.46553606881868,building
Unknown,GI Partners,Virginia,Loudoun County,224621.0,39.00065496674865,-77.43982021083254,building
Vantage VA11,Vantage Data Centers,Virginia,Loudoun County,127578.0,39.00239460734178,-77.43766056847713,building
Amazon IAD90,Amazon Web Services,Virginia,Loudoun County,147749.0,38.988603084770965,-77.41165153795028,building
Amazon IAD91,Amazon Web Services,Virginia,Loudoun County,149486.0,38.98784716047373,-77.4111191682655,building
Amazon IAD92,Amazon Web Services,Virginia,Loudoun County,149857.0,38.98694260549739,-77.41047540861862,building
Amazon IAD144,Amazon Web Services,Virginia,Loudoun County,150384.0,38.981642917536455,-77.42742182982602,building
CyrusOne NVA8,CyrusOne,Virginia,Loudoun County,154011.0,39.021167383773054,-77.41322000920242,building
Amazon IAD98,Amazon Web Services,Virginia,Loudoun County,150826.0,39.02022492908554,-77.43388565556346,building
Amazon IAD99,Amazon Web Services,Virginia,Loudoun County,150804.0,39.01916893584491,-77.43402989103284,building
Amazon IAD114,Amazon Web Services,Virginia,Loudoun County,148005.0,39.03549407754049,-77.45069857065232,building
Amazon IAD115,Amazon Web Services,Virginia,Loudoun County,146333.0,39.03629402145032,-77.44979480828684,building
Amazon IAD65,Amazon Web Services,Virginia,Loudoun County,151356.0,38.917010722177295,-77.49436645394151,building
Amazon IAD150,Amazon Web Services,Virginia,Loudoun County,213595.0,38.91607635389445,-77.47725088518797,building
Unknown,,New Mexico,Bernalillo County,43011.0,35.04834871785767,-106.5421751246662,building
Stonewall Creek Business Park,Google,Virginia,Loudoun County,1291753.0,39.05143172924,-77.53939966702264,campus
Unknown,,Oregon,Crook County,344665.0,44.28727726878123,-120.87021590519326,building
Unknown,,Oregon,Crook County,328376.0,44.29368315614664,-120.88151890467708,building
Amazon PDX80,Amazon Web Services,Oregon,Umatilla County,215703.0,45.79780879526037,-119.36661621765712,building
QTS Richmond Data Center,Quality Technology Services,Virginia,Henrico County,3801096.0,37.48900065235947,-77.24588647315302,campus
Unknown,,Virginia,Loudoun County,144382.0,39.01541716578102,-77.47827343879716,building
Google Montgomery Data Center,Google LLC,Tennessee,Montgomery County,26612163.0,36.62857603307224,-87.2600112195247,campus
Google Data Center,Google,Virginia,Loudoun County,140634.0,39.05264058118304,-77.53957659001316,building
Unknown,University Corporation for Atmospheric Research,Wyoming,Laramie County,571755.0,41.12869983787105,-104.89703157236752,campus
Centersquare Atlanta ATL1,,Georgia,Douglas County,249314.0,33.74422840992556,-84.58121647346032,building
Digital Realty CH3,Digital Realty,Illinois,Cook County,348220.0,41.99439647260606,-87.96490377244766,building
Digital Realty CH2,Digital Realty,Illinois,Cook County,302974.0,41.99446382316948,-87.95773561339534,building
DataBank Plano Data Center,,Texas,Collin County,375691.0,33.08756902002124,-96.81513069944252,campus
Equinix,Equinix,New Jersey,Hudson County,535110.0,40.77506789883385,-74.0686769901749,campus
Equinix Secaucus NY6,Equinix,New Jersey,Hudson County,70938.0,40.77751886890039,-74.07270033730751,building
Google Data Center,Google,Virginia,Loudoun County,2143143.0,38.94277143488421,-77.52625036711285,campus
Amazon Fadeley III,,Virginia,Loudoun County,1654964.0,38.94833223285257,-77.5215991553083,campus
Skybox Houston One,Skybox,Texas,Harris County,344540.0,29.80286842346413,-95.7554503307746,campus
Google Jackson County Data Center,Google LLC,Alabama,Jackson County,7582142.0,34.914333709146234,-85.74826082398661,campus
Sarpy Meta Data Center,Meta,Nebraska,Sarpy County,5922319.0,41.121753730397295,-96.14372146857282,campus
PSE&G Delivery Emergency Response Center,PSE&G,New Jersey,Somerset County,85030.0,40.57989412652374,-74.51939325696017,building
T5 Charlotte Campus,,North Carolina,Cleveland County,379990.0,35.25044990396285,-81.3950094307914,campus
Epic / Mayo Data Center,,Minnesota,Olmsted County,48317.0,44.07081644375691,-92.52212055150672,building
STACK New Albany,,Ohio,Franklin County,563283.0,40.106353701609386,-82.8007477594743,campus
Choctaw Nation of Oklahoma Data Center,Choctaw Nation of oklahoma,Oklahoma,Bryan County,13494.0,33.971721452767405,-96.4028549048576,building
QTS Data Center Bld 1,Quality Technology Services,Oregon,Washington County,157854.0,45.558767154104125,-122.92783045218717,building
Unknown,,New Jersey,Middlesex County,159389.0,40.584343135171615,-74.24350729682128,building
Flexential Salt Lake City - Downtown,Flexential,Utah,Salt Lake County,63362.0,40.756306581410776,-111.9548376637448,building
Oregon State Data Center,State of Oregon,Oregon,Marion County,46536.0,44.92654909196885,-123.00186141171868,building
Digital Realty PDX11 Data Center,Digital Realty,Oregon,Washington County,283056.0,45.56799342826786,-122.91685270250116,building
Flexential Fort Lauderdale,Flexential,Florida,Broward County,73580.0,26.190085718944182,-80.19329665075328,building
Unknown,,Texas,Montgomery County,126121.0,30.17778285074309,-95.4865263462616,building
Amazon IAD145,Amazon Web Services,Virginia,Loudoun County,103663.0,38.98255213281915,-77.4246254873571,building
Amazon Web Services IAD117,Amazon Web Services,Virginia,Loudoun County,102452.0,39.02369830815542,-77.41909467085335,building
Amazon Web Services IAD116,Amazon Web Services,Virginia,Loudoun County,102629.0,39.02434599828099,-77.42043928426207,building
Flexential Las Vegas - North,Flexential,Nevada,Clark County,110728.0,36.24816478211208,-115.10126087457564,building
Unknown,,Texas,Wichita County,39127.0,33.95337794611651,-98.5247312569212,building
Unknown,,Oregon,Deschutes County,11249.0,44.04740740013566,-121.3285496442757,building
Unknown,,Michigan,Genesee County,36835.0,42.968713165412495,-83.77960216531768,building
Unknown,,New Jersey,Somerset County,19551.0,40.59934510477914,-74.70962307676368,building
Unknown,,New Jersey,Somerset County,54527.0,40.59971850671678,-74.71011198716056,building
Meta,Meta,New Mexico,Valencia County,543736.0,34.83004000903251,-106.78034710972685,building
iGLASS Networks,,North Carolina,Wake County,8134.0,35.76675058444294,-78.7839857849851,building
Central Office,AT&T,Wisconsin,Walworth County,9001.0,42.83365364525283,-88.73398014165807,building
Unknown,,Montana,Granite County,1510.0,46.33213162016486,-113.29267194552416,building
Vital Records,,New Jersey,Somerset County,7942.0,40.52807180013584,-74.68281624993381,building
Verizon Wireless NE Headquarters,,New Jersey,Somerset County,156691.0,40.555692492579,-74.70559634852464,building
Meta Henrico Data Center,Meta,Virginia,Henrico County,588189.0,37.483928208517945,-77.23731114669016,building
Unknown,Involta,Wisconsin,Calumet County,60180.0,44.20445478438387,-88.34487612453424,building
Unknown,,Oregon,Crook County,630160.0,44.29909531760913,-120.879434601439,building
Unknown,,Oregon,Crook County,622980.0,44.30125484226488,-120.88988386659982,building
Unknown,US Signal,Michigan,Wayne County,24599.0,42.23532661902879,-83.44414059814616,building
Unknown,,Nevada,Washoe County,89831.0,39.56771439975202,-119.542362748536,building
Unknown,,Nevada,Washoe County,89571.0,39.5675010277547,-119.54320948328537,building
Unknown,,Nevada,Washoe County,88594.0,39.567160471410034,-119.54438836390534,building
Unknown,,Nevada,Washoe County,92133.0,39.56692084061534,-119.54522686760028,building
Unknown,,Nevada,Washoe County,90711.0,39.56575835137741,-119.54797410085597,building
Unknown,,Nevada,Washoe County,89076.0,39.56510625130509,-119.54768980080748,building
Allentown-TekPark,,Pennsylvania,Lehigh County,146248.0,40.54423619107065,-75.65431290741553,building
Meta,Meta,New Mexico,Valencia County,654617.0,34.83028297052059,-106.77647063706308,building
Unknown,,Colorado,Douglas County,28132.0,39.55907170105136,-104.83358763919368,building
PG&E Datacenter,,California,Solano County,55270.0,38.24625878204932,-122.06720998673867,building
CyrusOne PHX6,CyrusOne,Arizona,Maricopa County,98354.0,33.26757617844676,-111.88253182214665,building
Facebook Altoona Data Center 4,Meta,Iowa,Polk County,606958.0,41.66773731235317,-93.5163985612244,building
Digital Realty IAD41 (Building P),Digital Realty,Virginia,Loudoun County,396985.0,39.00867671486767,-77.45822142581041,building
Amazon IAD118,Amazon Web Services,Virginia,Loudoun County,105629.0,39.01850733590168,-77.43883923491136,building
Aligned Ashburn,Aligned,Virginia,Loudoun County,140140.0,39.01362014126083,-77.47057790756796,building
Equinix Ashburn DC15,Equinix,Virginia,Loudoun County,76665.0,39.02250015234666,-77.45025584399268,building
Sabey Intergate.Ashburn (Building A),Sabey Data Centers,Virginia,Loudoun County,131966.0,39.01449812159213,-77.4799880049684,building
NTT Ashburn VA5 Data Center,NTT,Virginia,Loudoun County,124046.0,39.01829557276318,-77.47261400700225,building
NTT Ashburn VA4 Data Center,NTT,Virginia,Loudoun County,160282.0,39.01986885247179,-77.4725949606788,building
CloudHQ LC1,CloudHQ,Virginia,Loudoun County,499194.0,39.01015664517334,-77.46278492885698,building
CloudHQ LC2,CloudHQ,Virginia,Loudoun County,252770.0,39.01176419603625,-77.46245654474913,building
Amazon IAD146,Amazon Web Services,Virginia,Loudoun County,103076.0,38.9967245725433,-77.43559835674785,building
PHX-10,Microsoft,Arizona,Maricopa County,246184.0,33.40794624396243,-112.36482981743816,building
Sarpy Meta Data Center,Meta,Nebraska,Sarpy County,6242843.0,41.12194722186616,-96.13364372425686,campus
Equinix Ashburn DC21,Equinix,Virginia,Loudoun County,78961.0,39.01182265065321,-77.45455808439559,building
Unknown,,New York,Westchester County,13426.0,40.95126975040576,-73.89790099960555,building
Meta New Albany Data Center,Meta,Ohio,Licking County,663286.0,40.06527171787832,-82.74890966242867,building
Unknown,,Washington,Grant County,216848.0,47.23709780537748,-119.8951561143571,building
EdgeCore,,Arizona,Maricopa County,112901.0,33.344131138754335,-111.6195525034396,building
Comcast,Comcast,Michigan,Wayne County,953.0,42.21390200001323,-83.19821400000001,building
SAP COS02,SAP,Colorado,El Paso County,47705.0,38.98888835974735,-104.78638139764936,building
Unknown,,Washington,Douglas County,102013.0,47.40724312100206,-120.2139654565477,building
Actapio,Actapio,Washington,Douglas County,362519.0,47.40741705535317,-120.21413428085418,campus
Unknown,,Washington,Douglas County,13946.0,47.39214942683649,-120.21746237329,building
Unknown,,Washington,Douglas County,4004.0,47.39179410004563,-120.21787734999982,building
Unknown,,Washington,Douglas County,4003.0,47.391756904098365,-120.2175143749647,building
Unknown,,Washington,Douglas County,7706.0,47.39175897510766,-120.2169013334627,building
Facebook Fort Worth Datacenter,Meta,Texas,Tarrant County,753193.0,32.98829583281708,-97.2554600255551,building
Charles Schwab Data Center,,Texas,Denton County,79688.0,33.004502129194734,-97.24615495491396,building
Amazon IAD140,Amazon Web Services,Virginia,Loudoun County,215095.0,38.98145515417609,-77.4175500441367,building
Amazon IAD141,Amazon Web Services,Virginia,Loudoun County,216850.0,38.98238771254631,-77.4167856863848,building
1623 Farnam,News-Press & Gazette Company,Nebraska,Douglas County,35689.0,41.25729103361583,-95.93784939082518,building
Credit Suisse: Clifton Data Center,,New Jersey,Passaic County,140278.0,40.83344999607061,-74.1402186895567,building
Unknown,,Tennessee,Davidson County,93318.0,36.03268133759001,-86.63779793677823,building
TierPoint,,Tennessee,Williamson County,285740.0,35.92450968308544,-86.85568727257493,campus
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,151703.0,40.10257307151942,-83.1996986090437,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,159123.0,40.10358662896317,-83.1997637520824,building
Unknown,,Tennessee,Williamson County,1834566.0,36.02321854497319,-86.7915321749878,campus
EdgeCore Digital,,Arizona,Maricopa County,1602504.0,33.3442978188128,-111.62196431898784,campus
Amazon IAD84,Amazon Web Services,Virginia,Prince William County,152692.0,38.8161031223026,-77.65249934084503,building
StrongMind,,Arizona,Maricopa County,20604.0,33.342616247713266,-111.84097388722816,building
BB&T Data Center,,North Carolina,Wake County,143011.0,35.839325206702256,-78.32812683838715,building
Microsoft,Microsoft,Iowa,Polk County,153956.0,41.51674074828143,-93.70254178906356,building
Microsoft,Microsoft,Iowa,Polk County,149149.0,41.51584274137181,-93.70251346931218,building
Microsoft,Microsoft,Iowa,Polk County,144428.0,41.5158179370744,-93.70630110395008,building
Microsoft,Microsoft,Iowa,Polk County,146482.0,41.51671171276783,-93.70635081713183,building
Microsoft,Microsoft,Iowa,Polk County,145134.0,41.51850163161288,-93.70633127239608,building
Microsoft,Microsoft,Iowa,Polk County,143145.0,41.51760660601612,-93.7063124996927,building
Microsoft,Microsoft,Iowa,Polk County,141016.0,41.51764119065465,-93.70249272354832,building
Microsoft,Microsoft,Iowa,Polk County,141225.0,41.51853822500233,-93.70252494893268,building
Microsoft,Microsoft,Iowa,Warren County,239270.0,41.49787064306023,-93.78703936226476,building
Microsoft,Microsoft,Iowa,Warren County,243678.0,41.49891302864557,-93.78707464281725,building
Project Osmium,Microsoft,Iowa,Madison County,3691114.0,41.4982126945884,-93.78856494092211,campus
Project Osmium,Microsoft,Iowa,Warren County,3691114.0,41.4982126945884,-93.78856494092211,campus
Facebook Altoona Data Center 5,Meta,Iowa,Polk County,628003.0,41.67117312225116,-93.51662854518422,building
Unknown,Blockfusion,New York,Niagara County,16242.0,43.07483783638032,-78.94480168233245,building
Lumen,Lumen Technologies,Utah,Washington County,1833.0,37.062799199655686,-113.54474869182133,building
Sungard Systems International,,Alabama,Jefferson County,665569.0,33.40471562419184,-86.91145719083487,campus
Myndshift Technologies,,Arizona,Maricopa County,21279.0,33.47542082249551,-111.71916515034208,building
ForceAmp.com,,Iowa,Johnson County,2709.0,41.70399842447885,-91.58707810457734,building
TierPoint - Charlotte Data Center,TierPoint,North Carolina,Mecklenburg County,61578.0,35.17319550189212,-80.9281209975006,building
SEGRA,,North Carolina,Mecklenburg County,18094.0,35.180053426012265,-80.92635689076968,building
Middletown Data Center,,Virginia,Frederick County,273198.0,39.017644447296405,-78.29095951194115,campus
CoreSite Chicago Data Center (CH2),CoreSite,Illinois,Cook County,61773.0,41.86279831305618,-87.64130393635244,building
Norma Beach Cable Landing Station,Unity Cable System,Washington,Snohomish County,2369.0,47.86469753279464,-122.28415777716296,building
Unknown,DirecTV,Arizona,Pima County,14373.0,32.092706483207095,-110.7874236595772,building
Google Data Center,,Nevada,Clark County,2037873.0,36.05779722778458,-115.00905166700048,campus
Google,Google,Nevada,Clark County,143869.0,36.056288380442616,-115.00857680765697,building
Google,Google,Nevada,Clark County,141227.0,36.05880161382709,-115.00879721733386,building
Google,Google,Alabama,Jackson County,144996.0,34.9136919358168,-85.74742813692481,building
Google,Google,Alabama,Jackson County,141947.0,34.91367641738197,-85.74593535678355,building
Unknown,,Virginia,Loudoun County,140157.0,39.05060777386236,-77.5400258996867,building
Google,Google,Texas,Ellis County,144574.0,32.44212970719258,-97.06248797347524,building
Google,Google,Texas,Ellis County,138230.0,32.44355545089075,-97.06333284249686,building
Google,Google,Tennessee,Montgomery County,169736.0,36.62458167653138,-87.26129639057423,building
Google NBY-1,Google,Ohio,Licking County,145177.0,40.06114460722927,-82.76429366972576,building
Meta Sarpy Data center,Meta,Nebraska,Sarpy County,666382.0,41.12354217069119,-96.14419028998032,building
Meta Sarpy Data center,Meta,Nebraska,Sarpy County,515084.0,41.1207319993102,-96.14485433047682,building
Google,Google,Nebraska,Sarpy County,152487.0,41.13497469466853,-96.14672977480356,building
JPMorgan Chase,JPMorgan Chase,Colorado,Broomfield County,188160.0,39.98908743748672,-105.02070322444692,building
Marquette-Adams Telephone Coop,,Wisconsin,Marquette County,8257.0,43.78218427328896,-89.57480850448691,building
Compass Data Center,,Texas,Ellis County,41692.0,32.53872184532015,-96.804396257992,building
Amazon IAD119,Amazon Web Services,Virginia,Loudoun County,127104.0,39.01693014125531,-77.43938662806684,building
Flexential Portland - Hillsboro 4,Flexential,Oregon,Washington County,97536.0,45.55520512998273,-122.93988400686504,building
Stream Chicago II,Stream,Illinois,Cook County,215922.0,41.99912438131275,-87.95776458161538,building
STACK Chicago CHI01,Stack Infrastructure,Illinois,Cook County,298471.0,42.006843875852,-87.96519018575371,building
Stream Chicago I,Stream,Illinois,Cook County,120616.0,42.00260065820328,-87.95113481547399,building
Turnkey Internet,,New York,Albany County,10465.0,42.74544108847024,-73.75919958242348,building
Microsoft,Microsoft,Iowa,Dallas County,220735.0,41.540709217348976,-93.82789533434016,building
Unknown,,North Carolina,Catawba County,203410.0,35.5903923643093,-81.26456965310366,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,161757.0,40.06014718926057,-83.13490722876958,building
Iron Mountain,,Washington,Spokane County,14085.0,47.59461614024328,-117.53714762552474,building
DBT Data - Harrisonburg Center,,Virginia,Harrisonburg city,505755.0,38.46254477041857,-78.8567969651793,campus
amnet Data Center,,Connecticut,Western Connecticut Planning Region,10526.0,41.09183280598617,-73.51671558521066,building
Unknown,TierPoint,Kansas,Johnson County,58095.0,38.94066934722939,-94.7552318373576,building
CloudHQ MCC1,CloudHQ,Virginia,Prince William County,399915.0,38.717028377885455,-77.49989682110625,building
Meta Forest City datacenter,Meta,North Carolina,Rutherford County,319829.0,35.316554514924,-81.82513233085027,building
Facebook Forest City Data Center,Meta,North Carolina,Rutherford County,4849510.0,35.315698382784056,-81.82474729583835,campus
Amazon IAD128,Amazon Web Services,Virginia,Loudoun County,105735.0,39.01608221259819,-77.43838436569268,building
Microsoft,Microsoft,Virginia,Loudoun County,155317.0,39.07478688334023,-77.56412899431636,building
NTT Silicon Valley SV1 Data Center,NTT,California,Santa Clara County,38759.0,37.36905321130347,-121.95533775020122,building
T5 Data Center,,Georgia,Fulton County,149055.0,34.07592247657671,-84.26431627074264,building
Unknown,BNYM,Tennessee,Davidson County,191585.0,36.21535165955505,-86.78368364527593,building
Arcola Tech Park,,Virginia,Loudoun County,1735467.0,38.94928209940735,-77.55535615935244,campus
Amazon IAD125,Amazon Web Services,Virginia,Loudoun County,104431.0,38.94808953816639,-77.56054492011098,building
Amazon IAD124,Amazon Web Services,Virginia,Loudoun County,104434.0,38.94989544830295,-77.56045170040849,building
Stack Infrastructure Portland 3 Data Center -Bld POR3a,Stack Infrastructure,Oregon,Washington County,94010.0,45.554197103944304,-122.93791223873744,building
Unknown,Quicken Loans,Michigan,Wayne County,46220.0,42.32617958756391,-83.06975885855375,building
Family History Center,The Church of Jesus Christ of Latter-day Saints,Idaho,Bear Lake County,4081.0,42.317295842348535,-111.3042449169628,building
Unknown,,Tennessee,Grainger County,1232.0,36.32807395055384,-83.37670351660657,building
42310 THUNDERBALL DR,True North Data Solutions,Virginia,Loudoun County,78907.0,39.04409911181553,-77.5396744253525,building
QTS Data Center Bld 2,Quality Technology Services,Oregon,Washington County,172698.0,45.55876356137954,-122.9296313964584,building
Amazon PDX91,Amazon Web Services,Oregon,Morrow County,210994.0,45.83792394838973,-119.68835481078412,building
Amazon PDX92,Amazon Web Services,Oregon,Morrow County,211026.0,45.83754024756914,-119.6931290980946,building
Amazon Web Services us-west-2,Amazon Web Services,Oregon,Morrow County,211938.0,45.84665461437445,-119.60564495354758,building
Unknown,,Colorado,Arapahoe County,184275.0,39.729478071116986,-104.71275427482882,building
Unknown,,New York,Erie County,41938.0,43.04498475079566,-78.74920687191288,building
QTS Data Center Bld 3,Quality Technology Services,Oregon,Washington County,171585.0,45.55877963410689,-122.93190590213918,building
QTS Data Center Bld 5,Quality Technology Services,Oregon,Washington County,168921.0,45.55880139187874,-122.93522042560193,building
QTS Data Center Bld 4,Quality Technology Services,Oregon,Washington County,173993.0,45.5587812168356,-122.93294634090128,building
Flexential Portland - Hillsboro 3,Flexential,Oregon,Washington County,337274.0,45.559469442156384,-122.9382474261934,building
Unknown,,Wisconsin,Racine County,9094.0,42.67566516635273,-87.91840525370044,building
Lumen Cleveland,,Ohio,Cuyahoga County,29490.0,41.50506588325723,-81.65777529837548,building
Unknown,,North Carolina,Union County,608141.0,35.179383199219835,-80.57017464245234,campus
SU Green Data Center,Syracuse University,New York,Onondaga County,12169.0,43.01207616834648,-76.11592528923454,building
Amazon IAD163,Amazon Web Services,Virginia,Loudoun County,131936.0,39.03230534445815,-77.42970207458241,building
Johns Hopkins Data Center,,Maryland,Baltimore city,3880.0,39.29355879768687,-76.55173790938491,building
Unknown,,Texas,Collin County,605006.0,33.00895262021403,-96.67610355446038,campus
Ebay,,Utah,Salt Lake County,146408.0,40.56409515233066,-112.05062821391914,building
Edgeconnex Data Center,EdgeConneX,California,Sacramento County,29318.0,38.59229735741739,-121.27743720748433,building
Unknown,,Arizona,Maricopa County,224651.0,33.43946838545604,-112.3770584915453,building
Omnis Network,,Arizona,Maricopa County,16956.0,33.39440984512777,-111.95249099702062,building
Travelers Insurance,Travelers Insurance,Nebraska,Sarpy County,182408.0,41.12784313945287,-96.14504543454542,building
Flexential Nashville - Franklin,Flexential,Tennessee,Williamson County,74934.0,35.92045930433349,-86.81557369600324,building
Wave Broadband Tahoma Terra Facility,,Washington,Thurston County,9139.0,46.94142447057516,-122.62504386293934,campus
Unknown,,Iowa,Polk County,6991.0,41.55808334363262,-93.52766189092016,building
Unknown,,Iowa,Polk County,16920.0,41.55813064318698,-93.52815685258032,building
Unknown,,Oklahoma,Tulsa County,8589.0,36.08125144033206,-95.8541491705349,building
Amazon IAD175,Amazon Web Services,Virginia,Loudoun County,86503.0,38.97986799140556,-77.42547991599417,building
DLI ONE,DLI ONE,Georgia,Muscogee County,420795.0,32.4980963034713,-84.88357121180205,campus
Unknown,,Georgia,Muscogee County,116660.0,32.49826721190269,-84.8835713174046,building
Amazon IAD147,Amazon Web Services,Virginia,Loudoun County,102767.0,38.99501200382876,-77.43535922197498,building
E-Foam,,Florida,Orange County,8403.0,28.57794329871264,-81.56454528552736,building
Unknown,,Connecticut,South Central Connecticut Planning Region,53967.0,41.47880657858901,-72.80100588134881,building
SimpleHelix,,Alabama,Madison County,16411.0,34.7454310001572,-86.69188299975418,building
CenturyLink,CenturyLink,Oregon,Marion County,24529.0,44.93802973611572,-123.03368547875328,building
Digital Realty Atlanta ATL11,Digital Realty,Georgia,Douglas County,313479.0,33.746561602113815,-84.57973805393436,building
Digital Realty Atlanta ATL11,Digital Realty,Georgia,Cobb County,313479.0,33.746561602113815,-84.57973805393436,building
Switch Data Center,Switch,Georgia,Douglas County,171499.0,33.75502503782062,-84.58726858074978,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,170922.0,40.05932515588516,-83.13460627634682,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,133709.0,40.05830889449401,-83.13409055935804,building
Amazon Web Services,Amazon Web Services,Ohio,Franklin County,142297.0,40.06077960066598,-83.13275276040426,building
CyrusOne PHX7,,Arizona,Maricopa County,138671.0,33.266358037761506,-111.88190865991773,building
CyrusOne PHX4,CyrusOne,Arizona,Maricopa County,103008.0,33.2687661963882,-111.88251618115731,building
CyrusOne PHX5,CyrusOne,Arizona,Maricopa County,102958.0,33.26974107141648,-111.88158696587298,building
Northwest Data Center and Communications Hub,,California,Santa Clara County,10145.0,37.43343706484073,-122.18073854179175,building
Digital Crossroad,Digital Crossroad,Indiana,Lake County,116014.0,41.707418451036666,-87.52019308155617,building
